problem,method,model,optimizer,lr,seed,grid_size,technique,tag,epoch,train_loss,pde_rms,continuity_rms,momentum_rms,u_rms_error,v_rms_error,p_rms_error
elasticity,ropinn,pirate-net,adam,0.001,23,30,none,multiseed_20260427,100,118.67512512,10.739667,9.229131,5.492139,0.927258,0.829951,
elasticity,ropinn,pirate-net,adam,0.001,23,30,none,multiseed_20260427,200,1.55994773,0.993738,0.709862,0.695422,0.752119,0.630101,
elasticity,ropinn,pirate-net,adam,0.001,23,30,none,multiseed_20260427,300,0.65517437,0.583342,0.430539,0.393604,0.559152,0.504335,
elasticity,ropinn,pirate-net,adam,0.001,23,30,none,multiseed_20260427,400,0.38560185,0.439455,0.33505,0.284363,0.397,0.429599,
elasticity,ropinn,pirate-net,adam,0.001,23,30,none,multiseed_20260427,500,0.26003411,0.356788,0.275911,0.226211,0.279388,0.385385,
elasticity,ropinn,pirate-net,adam,0.001,23,30,none,multiseed_20260427,600,0.87480658,0.409864,0.35536,0.204223,0.201422,0.359339,
elasticity,ropinn,pirate-net,adam,0.001,23,30,none,multiseed_20260427,700,0.15826023,0.265052,0.206046,0.166726,0.155993,0.342377,
elasticity,ropinn,pirate-net,adam,0.001,23,30,none,multiseed_20260427,800,0.22490004,0.264854,0.21605,0.153199,0.129892,0.331937,
elasticity,ropinn,pirate-net,adam,0.001,23,30,none,multiseed_20260427,900,0.12072948,0.2144,0.165233,0.136621,0.113635,0.323715,
elasticity,ropinn,pirate-net,adam,0.001,23,30,none,multiseed_20260427,1000,0.1287782,0.241184,0.198916,0.136389,0.103428,0.316997,
elasticity,ropinn,pirate-net,adam,0.001,23,30,none,multiseed_20260427,1100,0.26580352,0.521477,0.480769,0.201988,0.09752,0.310647,
elasticity,ropinn,pirate-net,adam,0.001,23,30,none,multiseed_20260427,1200,0.08863547,0.169169,0.127592,0.111077,0.090437,0.307121,
elasticity,ropinn,pirate-net,adam,0.001,23,30,none,multiseed_20260427,1300,0.08360043,0.161516,0.122423,0.105356,0.086601,0.302229,
elasticity,ropinn,pirate-net,adam,0.001,23,30,none,multiseed_20260427,1400,0.07688403,0.150452,0.11302,0.099309,0.082922,0.297457,
elasticity,ropinn,pirate-net,adam,0.001,23,30,none,multiseed_20260427,1500,0.07535174,0.150674,0.116558,0.095482,0.080662,0.293166,
elasticity,ropinn,pirate-net,adam,0.001,23,30,none,multiseed_20260427,1600,0.07561021,0.170176,0.140332,0.096265,0.078657,0.288308,
elasticity,ropinn,pirate-net,adam,0.001,23,30,none,multiseed_20260427,1700,0.10449293,0.252287,0.226871,0.110357,0.07715,0.28476,
elasticity,ropinn,pirate-net,adam,0.001,23,30,none,multiseed_20260427,1800,0.06280887,0.131015,0.101327,0.083053,0.075867,0.279991,
elasticity,ropinn,pirate-net,adam,0.001,23,30,none,multiseed_20260427,1900,0.05862397,0.115678,0.084635,0.078856,0.075309,0.275654,
elasticity,ropinn,pirate-net,adam,0.001,23,30,none,multiseed_20260427,2000,0.05860808,0.11839,0.090253,0.07662,0.074384,0.271926,
elasticity,ropinn,pirate-net,adam,0.001,23,30,none,multiseed_20260427,2100,0.07980675,0.135907,0.112016,0.076962,0.073987,0.268409,
elasticity,ropinn,pirate-net,adam,0.001,23,30,none,multiseed_20260427,2200,0.20382775,0.506887,0.476474,0.172936,0.073646,0.264912,
elasticity,ropinn,pirate-net,adam,0.001,23,30,none,multiseed_20260427,2300,0.05032635,0.099661,0.073437,0.067375,0.072859,0.260217,
elasticity,ropinn,pirate-net,adam,0.001,23,30,none,multiseed_20260427,2400,0.04872285,0.100386,0.076412,0.065104,0.073006,0.256531,
elasticity,ropinn,pirate-net,adam,0.001,23,30,none,multiseed_20260427,2500,0.07165127,0.190223,0.173545,0.077891,0.072095,0.25202,
elasticity,ropinn,pirate-net,adam,0.001,23,30,none,multiseed_20260427,2600,0.04718344,0.103553,0.083467,0.061291,0.072093,0.248854,
elasticity,ropinn,pirate-net,adam,0.001,23,30,none,multiseed_20260427,2700,0.06536201,0.181468,0.163858,0.07798,0.07223,0.245577,
elasticity,ropinn,pirate-net,adam,0.001,23,30,none,multiseed_20260427,2800,0.04479492,0.098676,0.079791,0.058055,0.07166,0.241729,
elasticity,ropinn,pirate-net,adam,0.001,23,30,none,multiseed_20260427,2900,0.40507755,0.530725,0.502026,0.172158,0.071308,0.236335,
elasticity,ropinn,pirate-net,adam,0.001,23,30,none,multiseed_20260427,3000,0.42673007,0.806875,0.770703,0.238883,0.071716,0.235805,
elasticity,ropinn,pirate-net,adam,0.001,23,30,none,multiseed_20260427,3100,0.03979566,0.079151,0.059922,0.051714,0.071031,0.231594,
elasticity,ropinn,pirate-net,adam,0.001,23,30,none,multiseed_20260427,3200,0.03882296,0.078091,0.059737,0.050297,0.07042,0.228208,
elasticity,ropinn,pirate-net,adam,0.001,23,30,none,multiseed_20260427,3300,0.06238783,0.135523,0.123645,0.055483,0.070079,0.225033,
elasticity,ropinn,pirate-net,adam,0.001,23,30,none,multiseed_20260427,3400,0.09994851,0.255636,0.241135,0.084873,0.070135,0.222372,
elasticity,ropinn,pirate-net,adam,0.001,23,30,none,multiseed_20260427,3500,0.12886429,0.305086,0.287184,0.102969,0.069563,0.219568,
