problem,method,model,optimizer,lr,seed,grid_size,technique,tag,epoch,train_loss,pde_rms,continuity_rms,momentum_rms,u_rms_error,v_rms_error,p_rms_error
kovasznay,sk-pinn,mlp,adam,0.001,7,150,none,multiseed_20260427,100,0.24546385,0.087513,0.064382,0.059274,0.800125,0.199811,0.158076
kovasznay,sk-pinn,mlp,adam,0.001,7,150,none,multiseed_20260427,200,0.2001621,0.110929,0.081886,0.074833,0.674114,0.158335,0.224063
kovasznay,sk-pinn,mlp,adam,0.001,7,150,none,multiseed_20260427,300,0.17794053,0.112258,0.061337,0.094019,0.627487,0.151348,0.222281
kovasznay,sk-pinn,mlp,adam,0.001,7,150,none,multiseed_20260427,400,0.15759856,0.133359,0.06869,0.114308,0.561206,0.144086,0.224082
kovasznay,sk-pinn,mlp,adam,0.001,7,150,none,multiseed_20260427,500,0.13575757,0.226238,0.132308,0.183516,0.376358,0.10421,0.200602
kovasznay,sk-pinn,mlp,adam,0.001,7,150,none,multiseed_20260427,600,0.03803274,0.146439,0.077201,0.124437,0.186373,0.059773,0.081313
kovasznay,sk-pinn,mlp,adam,0.001,7,150,none,multiseed_20260427,700,0.02473643,0.145823,0.070514,0.127641,0.195265,0.040026,0.059103
kovasznay,sk-pinn,mlp,adam,0.001,7,150,none,multiseed_20260427,800,0.01538646,0.104168,0.062113,0.083624,0.147045,0.030657,0.036005
kovasznay,sk-pinn,mlp,adam,0.001,7,150,none,multiseed_20260427,900,0.01228352,0.093885,0.055618,0.075637,0.143914,0.02686,0.029657
kovasznay,sk-pinn,mlp,adam,0.001,7,150,none,multiseed_20260427,1000,0.02297878,0.14038,0.049495,0.131365,0.118819,0.034132,0.02562
kovasznay,sk-pinn,mlp,adam,0.001,7,150,none,multiseed_20260427,1100,0.01805237,0.132804,0.04451,0.125122,0.113657,0.033008,0.022625
kovasznay,sk-pinn,mlp,adam,0.001,7,150,none,multiseed_20260427,1200,0.00830789,0.073426,0.041603,0.060503,0.130305,0.022055,0.02119
kovasznay,sk-pinn,mlp,adam,0.001,7,150,none,multiseed_20260427,1300,0.00692475,0.068069,0.037906,0.056539,0.109937,0.021838,0.017698
kovasznay,sk-pinn,mlp,adam,0.001,7,150,none,multiseed_20260427,1400,0.01705601,0.130488,0.072043,0.108797,0.098628,0.027477,0.018054
kovasznay,sk-pinn,mlp,adam,0.001,7,150,none,multiseed_20260427,1500,0.01985317,0.164172,0.033425,0.160734,0.104273,0.036448,0.016013
