problem,method,model,optimizer,lr,seed,grid_size,technique,tag,epoch,train_loss,pde_rms,continuity_rms,momentum_rms,u_rms_error,v_rms_error,p_rms_error
cavity,chebyshev-pinn,pirate-net,adam,0.001,42,50,none,canpinn_hpc_20260428,100,0.18481737,0.040928,0.034255,0.022399,,,
cavity,chebyshev-pinn,pirate-net,adam,0.001,42,50,none,canpinn_hpc_20260428,200,0.0761364,0.043096,0.019586,0.038388,,,
cavity,chebyshev-pinn,pirate-net,adam,0.001,42,50,none,canpinn_hpc_20260428,300,0.05941254,0.049811,0.014936,0.047519,,,
cavity,chebyshev-pinn,pirate-net,adam,0.001,42,50,none,canpinn_hpc_20260428,400,0.05149946,0.048749,0.013231,0.046919,,,
cavity,chebyshev-pinn,pirate-net,adam,0.001,42,50,none,canpinn_hpc_20260428,500,0.04914001,0.035853,0.01122,0.034052,,,
cavity,chebyshev-pinn,pirate-net,adam,0.001,42,50,none,canpinn_hpc_20260428,600,0.04368829,0.037369,0.013606,0.034804,,,
cavity,chebyshev-pinn,pirate-net,adam,0.001,42,50,none,canpinn_hpc_20260428,700,0.06178393,0.090055,0.02681,0.085972,,,
cavity,chebyshev-pinn,pirate-net,adam,0.001,42,50,none,canpinn_hpc_20260428,800,0.04350239,0.029021,0.013227,0.025832,,,
cavity,chebyshev-pinn,pirate-net,adam,0.001,42,50,none,canpinn_hpc_20260428,900,0.12484927,0.064369,0.05755,0.028834,,,
cavity,chebyshev-pinn,pirate-net,adam,0.001,42,50,none,canpinn_hpc_20260428,1000,0.04431329,0.024746,0.014,0.020405,,,
cavity,chebyshev-pinn,pirate-net,adam,0.001,42,50,none,canpinn_hpc_20260428,1100,0.03760856,0.032602,0.016923,0.027866,,,
cavity,chebyshev-pinn,pirate-net,adam,0.001,42,50,none,canpinn_hpc_20260428,1200,0.06618608,0.025098,0.020273,0.014795,,,
cavity,chebyshev-pinn,pirate-net,adam,0.001,42,50,none,canpinn_hpc_20260428,1300,0.04799669,0.038838,0.016425,0.035194,,,
cavity,chebyshev-pinn,pirate-net,adam,0.001,42,50,none,canpinn_hpc_20260428,1400,0.04116729,0.037064,0.016898,0.032987,,,
cavity,chebyshev-pinn,pirate-net,adam,0.001,42,50,none,canpinn_hpc_20260428,1500,0.03778517,0.030021,0.015353,0.025798,,,
cavity,chebyshev-pinn,pirate-net,adam,0.001,42,50,none,canpinn_hpc_20260428,1600,0.26809242,0.107313,0.075909,0.075855,,,
cavity,chebyshev-pinn,pirate-net,adam,0.001,42,50,none,canpinn_hpc_20260428,1700,0.04410608,0.02896,0.012677,0.026038,,,
cavity,chebyshev-pinn,pirate-net,adam,0.001,42,50,none,canpinn_hpc_20260428,1800,0.03746713,0.025944,0.012632,0.022661,,,
cavity,chebyshev-pinn,pirate-net,adam,0.001,42,50,none,canpinn_hpc_20260428,1900,0.11709314,0.075643,0.05764,0.048984,,,
cavity,chebyshev-pinn,pirate-net,adam,0.001,42,50,none,canpinn_hpc_20260428,2000,0.04509929,0.024087,0.013439,0.01999,,,
cavity,chebyshev-pinn,pirate-net,adam,0.001,42,50,none,canpinn_hpc_20260428,2100,0.03799634,0.027512,0.0155,0.02273,,,
cavity,chebyshev-pinn,pirate-net,adam,0.001,42,50,none,canpinn_hpc_20260428,2200,0.03658399,0.026165,0.01788,0.019102,,,
cavity,chebyshev-pinn,pirate-net,adam,0.001,42,50,none,canpinn_hpc_20260428,2300,0.14406884,0.044904,0.033566,0.029828,,,
cavity,chebyshev-pinn,pirate-net,adam,0.001,42,50,none,canpinn_hpc_20260428,2400,0.09303127,0.038905,0.024716,0.030045,,,
cavity,chebyshev-pinn,pirate-net,adam,0.001,42,50,none,canpinn_hpc_20260428,2500,0.06973664,0.040736,0.017982,0.036552,,,
cavity,chebyshev-pinn,pirate-net,adam,0.001,42,50,none,canpinn_hpc_20260428,2600,0.05291765,0.043544,0.016421,0.040329,,,
cavity,chebyshev-pinn,pirate-net,adam,0.001,42,50,none,canpinn_hpc_20260428,2700,0.04615757,0.033179,0.015511,0.02933,,,
cavity,chebyshev-pinn,pirate-net,adam,0.001,42,50,none,canpinn_hpc_20260428,2800,0.0403841,0.038091,0.020138,0.032333,,,
