problem,method,model,optimizer,lr,seed,grid_size,technique,tag,epoch,train_loss,pde_rms,continuity_rms,momentum_rms,u_rms_error,v_rms_error,p_rms_error
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,100,0.19608688,0.162728,0.111916,0.118132,0.747059,0.142824,0.179633
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,200,0.13441798,0.123735,0.069774,0.102186,0.646925,0.146772,0.171688
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,300,0.08428432,0.10354,0.060076,0.084329,0.550525,0.164644,0.126981
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,400,0.06406209,0.085377,0.043107,0.073695,0.476613,0.158665,0.133309
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,500,0.04504333,0.076751,0.037514,0.066958,0.373032,0.14528,0.127912
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,600,0.02822719,0.078001,0.037539,0.068374,0.255402,0.110506,0.115699
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,700,0.01797904,0.097265,0.03835,0.089386,0.140231,0.068398,0.078761
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,800,0.00579115,0.07326,0.025071,0.068836,0.078028,0.03709,0.037493
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,900,0.00271598,0.067053,0.019199,0.064246,0.063064,0.025813,0.021051
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,1000,0.0018516,0.067127,0.019221,0.064317,0.054765,0.020769,0.013533
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,1100,0.00204696,0.069773,0.020845,0.066586,0.047259,0.016923,0.010402
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,1200,0.00101247,0.070819,0.020254,0.067861,0.037644,0.013699,0.007674
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,1300,0.00073895,0.072427,0.020384,0.069499,0.02896,0.010326,0.006028
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,1400,0.00186253,0.078132,0.023777,0.074426,0.020961,0.007953,0.006441
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,1500,0.00043001,0.071288,0.019218,0.068649,0.019126,0.006783,0.004474
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,1600,0.00046265,0.069786,0.01855,0.067275,0.015383,0.005909,0.004127
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,1700,0.00038776,0.06915,0.018391,0.06666,0.013138,0.005285,0.003792
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,1800,0.00035365,0.067609,0.017539,0.065295,0.011652,0.004533,0.003685
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,1900,0.00037868,0.0672,0.018047,0.064731,0.010336,0.004389,0.003395
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,2000,0.00029168,0.065896,0.01729,0.063588,0.009525,0.00388,0.003106
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,2100,0.00028276,0.064923,0.016798,0.062712,0.008953,0.00362,0.002907
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,2200,0.00020262,0.062904,0.016534,0.060692,0.007962,0.003406,0.003035
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,2300,0.00015777,0.061864,0.016055,0.059745,0.007365,0.003231,0.002728
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,2400,0.00017111,0.060696,0.016117,0.058517,0.006745,0.003092,0.002891
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,2500,0.00017852,0.059121,0.016021,0.056909,0.006601,0.003002,0.002617
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,2600,0.00013171,0.058776,0.015519,0.05669,0.006091,0.002825,0.002582
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,2700,0.0002694,0.059669,0.016449,0.057357,0.006384,0.002821,0.002561
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,2800,8.83e-05,0.056847,0.015126,0.054798,0.005414,0.002604,0.002398
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,2900,0.00011056,0.056575,0.015265,0.054477,0.005211,0.00251,0.002359
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,3000,0.00011503,0.055434,0.015028,0.053359,0.005015,0.002471,0.002352
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,3100,0.00053676,0.058316,0.018335,0.055358,0.006404,0.002837,0.002334
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,3200,7.882e-05,0.054006,0.014669,0.051976,0.004673,0.002268,0.002206
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,3300,6.63e-05,0.052871,0.014459,0.050856,0.00455,0.002276,0.002187
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,3400,7.29e-05,0.052527,0.014404,0.050514,0.004414,0.002165,0.002184
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,3500,0.00051956,0.053273,0.014956,0.05113,0.005038,0.00248,0.002572
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,3600,9.638e-05,0.050885,0.01416,0.048875,0.004265,0.002076,0.002106
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,3700,6.213e-05,0.050535,0.014122,0.048522,0.004032,0.002017,0.002169
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,3800,0.00064786,0.054188,0.017304,0.051351,0.005253,0.00239,0.002186
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,3900,6.515e-05,0.049503,0.013911,0.047508,0.004036,0.002121,0.001933
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,4000,0.00014709,0.049719,0.014526,0.04755,0.004116,0.002112,0.002027
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,4100,0.00014871,0.049182,0.014392,0.04703,0.004118,0.002053,0.001964
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,4200,0.00023215,0.049395,0.0146,0.047189,0.003982,0.002111,0.001958
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,4300,5.65e-05,0.047315,0.01343,0.045369,0.003632,0.00185,0.001914
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,4400,4.054e-05,0.046907,0.01344,0.04494,0.003672,0.001827,0.001889
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,4500,4.131e-05,0.046331,0.013217,0.044406,0.003476,0.001781,0.001816
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,4600,8.213e-05,0.046077,0.013298,0.044116,0.003491,0.00168,0.001901
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,4700,0.00014523,0.046385,0.013782,0.04429,0.003675,0.001926,0.001842
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,4800,4.492e-05,0.045141,0.012949,0.043244,0.003283,0.001778,0.001836
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,4900,6.501e-05,0.045119,0.013072,0.043184,0.003359,0.001819,0.001738
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,5000,0.0003701,0.047093,0.013823,0.045019,0.004026,0.002355,0.002039
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,5100,9.152e-05,0.044326,0.012818,0.042433,0.003272,0.001563,0.001739
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,5200,2.967e-05,0.043621,0.012619,0.041756,0.003078,0.001537,0.001695
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,5300,3.127e-05,0.043295,0.012513,0.041447,0.003014,0.001512,0.001664
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,5400,3.84e-05,0.042959,0.012517,0.041095,0.003044,0.001584,0.001634
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,5500,0.00050132,0.047204,0.0169,0.044075,0.004718,0.001948,0.001932
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,5600,0.00038478,0.044431,0.013506,0.042328,0.003974,0.002219,0.001965
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,5700,0.00016313,0.042823,0.01254,0.040946,0.003077,0.001495,0.001896
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,5800,4.868e-05,0.041844,0.012391,0.039968,0.002958,0.00149,0.001591
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,5900,0.00020977,0.043238,0.013245,0.041159,0.003463,0.002171,0.001651
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,6000,5.182e-05,0.041301,0.012161,0.039471,0.002848,0.001531,0.001569
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,6100,0.00010777,0.041507,0.012508,0.039578,0.003066,0.001702,0.001645
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,6200,0.00043492,0.043359,0.013951,0.041053,0.003841,0.001633,0.001521
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,6300,0.00116843,0.049618,0.015923,0.046994,0.005452,0.003542,0.002494
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,6400,0.00125897,0.048047,0.017324,0.044815,0.005987,0.003154,0.002106
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,6500,0.00018454,0.041858,0.012648,0.039902,0.00295,0.00182,0.001414
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,6600,0.0003489,0.045185,0.016268,0.042155,0.004893,0.001809,0.002978
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,6700,8.077e-05,0.039295,0.011661,0.037525,0.002859,0.001435,0.00159
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,6800,3.971e-05,0.038695,0.011539,0.036934,0.002636,0.001308,0.001535
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,6900,7.329e-05,0.039369,0.011866,0.037539,0.002567,0.001442,0.001399
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,7000,0.00209121,0.053404,0.018724,0.050014,0.007788,0.003735,0.002955
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,7100,8.725e-05,0.038209,0.011465,0.036449,0.002775,0.001446,0.001708
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,7200,0.00011484,0.038713,0.011833,0.03686,0.002583,0.001543,0.001437
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,7300,7.462e-05,0.03833,0.011274,0.036634,0.002469,0.001333,0.001408
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,7400,5.103e-05,0.037645,0.011148,0.035956,0.002376,0.001248,0.001393
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,7500,4.099e-05,0.037469,0.01126,0.035737,0.002598,0.00122,0.001639
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,7600,0.00017549,0.038474,0.011571,0.036693,0.003433,0.001525,0.002112
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,7700,0.00013005,0.037714,0.011406,0.035947,0.002413,0.001357,0.001377
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,7800,4.124e-05,0.036909,0.011052,0.035215,0.002238,0.001198,0.001424
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,7900,3.18e-05,0.036461,0.010816,0.034819,0.002358,0.001158,0.001431
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,8000,7.128e-05,0.036605,0.01106,0.034894,0.002528,0.001184,0.001555
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,8100,6.846e-05,0.036501,0.010818,0.034862,0.002296,0.001188,0.001285
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,8200,0.00056264,0.043998,0.014867,0.04141,0.004289,0.002764,0.002003
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,8300,0.00026674,0.037468,0.011576,0.035635,0.003508,0.001744,0.001613
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,8400,2.547e-05,0.035724,0.01047,0.034156,0.002198,0.001124,0.001401
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,8500,2.927e-05,0.035415,0.010407,0.033851,0.002268,0.001101,0.001352
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,8600,2.843e-05,0.035606,0.010363,0.034065,0.00216,0.001161,0.001323
kovasznay,autodiff,pirate-net,adam,0.001,7,30,none,multiseed_20260427,8700,4.953e-05,0.0357,0.010658,0.034072,0.00215,0.001168,0.001244
